nn_parameters_nonrobustiToffoli,nn_parameters_OuterX,nn_parameters_middleX,nn_parameters_robustiToffoli,nn_parameters_robustiCZ
0.4854237023,-0.2002472738,0.09106333953,0.4445152419,0.7876353
0.3730388399,-0.04568382765,-0.1147653001,0.04470902877,0.08299246
0.2530099938,-0.1461439371,0.1604810367,-0.077495396,0.2399836
0.3135796122,0.2526810984,-0.1129158089,0.115886607,0.21343145
0.3079928657,0.167288089,0.01376471277,-0.03746920485,0.014597693
-0.03532496136,0.01601085464,0.4295606354,-0.3019482571,-0.04290255
-0.06286121972,0.3369658387,0.0650781517,-0.2910836279,0.42627585
-0.1967623725,-0.2028167047,-0.08875601142,-0.2509785609,-0.20366395
0.1354797552,-0.05428974461,-0.04125349732,-0.3208510689,2.683926
-0.252471289,0.1302037922,-0.1824234738,-0.08144972363,-8.93024
-0.08905244139,0.004958414205,-0.2009992043,0.01935532752,0.38223192
-0.5571343042,-0.2327757928,-0.2742175782,-0.1404650269,-1.6554264
0.09830713415,0.1307503906,0.253689851,-0.3224152547,-0.45188132
-0.2622031269,-0.2446920416,0.112020305,-0.01986495854,0.33053473
0.1053087747,-0.1457046979,-0.01875683794,-0.2836540363,0.28978905
0.4330835902,0.1470706528,0.0599607678,-0.3799702681,-0.10467971
0.05616115656,-0.1891724492,-0.321934893,0.5632293827,7.023906
0.1805442463,-0.2974891473,-0.2826896807,-0.4258459232,0.8773063
-0.08602913058,0.02183180464,-0.02852034861,0.3843135411,0.2672906
-0.2491118879,-0.07691525348,0.06459213542,-0.2452665428,-0.390312
-0.05342728218,0.1031242105,-0.03374181644,0.03586209978,0.5548054
0.1813590708,0.01386912591,-0.01246502163,-0.1084807691,0.5353787
0.06916515435,0.00718665042,-0.1965824767,0.11120348,1.4239852
-0.02565241896,-0.2753611769,0.2636377024,-0.1772515223,0.90943015
-0.2517332294,0.0158992628,0.3359005399,0.3587451457,-1.3071278
0.4213295727,0.320094615,0.2070245367,0.02520921686,-0.3355929
0.2998584424,0.1139661967,-0.03517076557,0.1052873248,-0.7019221
-0.2455777451,0.009105370792,0.04710155732,0.4076329871,0.3232796
-0.08055148963,-0.04228257025,-0.4219855082,-0.312152683,2.0108027
0.0153707196,-0.1475919069,0.002875770114,-0.001383626444,0.10224809
-0.1660364338,-0.07147431206,-0.01002606061,0.2147645795,0.2869304
-0.1166194707,0.2411464574,0.06292404961,0.2540221117,0.20986633
-0.1781143692,0.218299165,-0.2647624249,-0.1853922829,-0.21330369
0.2327113555,0.04237487266,0.1823565209,-0.119330415,0.32511935
0.329837362,0.2477544467,-0.2833825545,-0.01304142712,-1.7109468
0.227266644,0.1598734674,0.4190696451,-0.2867012267,-0.05478179
0.1589362127,-0.02675963794,-0.3873646828,0.2158992657,-0.19985181
0.1446466935,0.1012103601,0.2164468923,-0.03367580586,-0.105391145
-0.1865587161,-0.02184623525,-0.2524851001,-0.1617502802,-0.15887457
-0.05273989233,-0.1101818477,0.2191220401,-0.01402203096,0.25867808
-0.07979619892,0.2759537943,-0.06423843053,-0.2030488178,0.07228946
-0.3988125796,0.3350204318,-0.0922542966,-0.04387730177,-0.091580294
-0.241370593,-0.2939202972,0.19068208,-0.1683607778,-1.4114193
-0.1807769473,0.1391189542,-0.005416519036,0.1201646847,0.66708946
-0.2855087486,-0.1489220597,0.1051513336,-0.1972497557,0.5861148
0.1497963707,0.2184186599,-0.1511915727,-0.1011710991,-1.0061624
-0.02198800427,0.2809006446,0.1209528212,-0.01638545955,-0.69010854
0.124004159,-0.007889418629,0.2993442282,0.428591635,-0.17962074
-0.1777331306,-0.05957305588,0.2551755465,-0.4913368938,0.3501542
-0.1213831285,-0.3503822603,-0.09367039275,0.5826615316,-0.59313107
0.2370996908,0.1268148975,-0.001524865813,-0.3905363276,-0.25013068
0.2022005818,0.1611458477,-0.07022260849,0.3483883043,0.7315034
-0.04234957468,0.2415885244,-0.06358622153,0.3837810492,-0.2312039
-0.3060694945,0.004626950401,-0.1606219955,-0.1743052823,-0.34295985
-0.4180231015,0.2457462958,-0.1930624573,0.02648761067,1.7807176
0.3923722798,-0.0007848833475,0.247166865,-0.111986401,0.14479116
0.06578317442,-0.2584534357,-0.1346110418,-0.06792846223,4.1154914
0.4174257302,-0.2977972388,0.1243195274,-0.01064526502,0.33177626
0.06447669593,0.2362556267,0.02747573205,0.2098350208,-0.19624676
0.08905108228,0.3907962678,0.1238781262,-0.4364291807,-0.16429362
-0.1393287385,0.2074876311,-0.02656981511,0.07818570544,-1.9356045
0.2629713507,-0.2879107666,0.05081654519,-0.1871800759,-0.12640259
0.1710494476,-0.01400189091,0.1492997307,0.02722079051,-0.12059587
-0.01184630766,0.1253127873,-0.06791517714,0.07824710903,-0.57919395
0.169311134,-0.1284709201,0.04903939002,-0.2318236263,1.2744048
-0.06423055683,0.110323858,0.002505478508,0.7005840547,-0.1049106
-0.06582495312,0.2048060142,0.3506644443,-0.1971746183,2.1876216
-0.4485626558,0.002016149409,-0.6180184645,0.1169362828,0.71050555
-0.113172046,0.1193054368,0.1613900597,-0.2487203267,3.4923186
0.05393674153,-0.1428010331,-0.09823206549,-0.9471825976,0.91793495
0.3883239875,-0.04105448241,0.36297314,0.8019654481,-3.72245
-0.08604688337,0.2604202787,-0.09488972103,-0.1309654835,-0.82487744
-0.4366474677,0.3052355701,-0.2664686945,0.1706458541,-0.41071486
0.02750868916,-0.07799532717,0.08850069257,-0.2263799245,0.8409711
-0.06222897066,0.235075911,-0.130183567,-0.2053366382,1.2311559
0.7523491751,0.3339683159,-0.1230725529,-1.578599324,-0.8764747
0.1195940584,0.1280795747,0.03922533566,-2.148829713,-0.043544635
0.3373890665,-0.1678139371,-0.008451740827,-0.5250822244,-0.22312038
-0.1319518762,0.09144051299,0.2660445715,-0.1458085284,-0.09691123
0.03943655268,-0.0007535485127,0.2050629304,-0.4447680608,-4.2719736
-0.6301640646,-0.07445654898,-0.3420701506,0.1781178125,0.5523574
-0.3080529901,0.2952059485,-0.05156080048,-0.8847619554,-0.073518746
-0.1205303381,-0.2416287685,-0.1568686088,0.7297140814,0.5090147
0.6789978496,-0.2404615119,-0.2450093448,0.695800295,-2.3885884
0.1895134009,-0.2951876821,0.1029597519,0.3100644818,0.26093316
-0.2629358681,-0.123227386,-0.1518950398,-0.01435064979,0.52367604
-0.5470575311,-0.311725479,0.01113671916,0.3983629324,1.906303
0.1412526578,-0.2113738139,0.1862076212,0.3279978186,1.7195728
1.429037515,0.1308571961,0.01992272213,1.31684525,-1.2063793
0.1766622018,-0.2006327641,-0.06124229498,-0.4587299195,-1.685789
-0.2317698181,-0.1018789639,0.01808863768,0.2163546583,-2.1302555
0.3770103265,0.1525059388,-0.1622114245,1.842067935,-0.2556689
-0.2169266987,-0.2123384732,-0.358018554,0.1166721952,-0.37183735
0.32065227,0.1211663535,-0.02714482449,-0.423021426,-4.8729186
0.2099644414,0.1886423664,0.02632905733,-0.3125503091,1.1508557
0.01389450693,-0.1807117328,0.2842306814,-0.3423387675,0.77757895
-0.04007677472,-0.2824057135,0.04060587614,0.02042868463,-0.10976439
0.1718977858,0.2368281077,-0.06338215813,0.1514713261,0.37020135
-0.849231926,-0.3031733721,-0.2766781948,-0.1221537808,-0.26364464
-0.1028312794,-0.2753621144,-0.07651309635,-0.1956001437,0.31148493
0.003519518377,0.1068026719,-0.03512481478,-0.2174626839,0.7552808
0.2046549255,0.2925427038,-0.1752063196,0.3189443381,0.3331798
-0.002013873134,0.0680394213,-0.2377965646,-0.2742506035,-0.74731636
0.2974098951,0.2648359812,-0.01772658404,-0.02528984355,-1.3898176
0.1002355012,0.2518753365,0.3198993037,0.3336354965,-2.1562834
0.2051472611,-0.04351918341,0.1524086878,-0.2940371163,-2.7368112
0.07341796159,-0.2501604338,-0.1458288887,-0.1717827039,-4.000926
-0.4221671561,-0.1314596877,0.1908638614,-0.1780021673,0.26198205
0.3838273706,-0.3382697954,-0.04452024171,0.3076860896,-0.15478061
-0.6887894141,0.2488605882,-0.0575318365,0.3660079233,-0.036866862
-0.06629611029,0.007872641892,0.03033711166,0.2546953582,-0.09255142
-0.2569930859,-0.3100406371,0.1866593588,0.01457995973,-1.0572258
0.3725394951,0.01515916739,0.08604164424,0.1429066469,1.8177739
-0.1107744526,-0.3625209359,-0.169982102,0.5427558983,1.4649518
-0.165949128,0.02538248927,-0.1449596004,0.2213918309,1.3456717
-0.01244744565,0.147876707,-0.07041152626,-0.2724655949,0.13673933
-0.2737338813,0.09593432254,0.1009685847,0.0003610331014,0.23937732
-0.2601552626,0.240153964,-0.04666288858,-0.0340222083,0.97834706
0.2379359162,0.2412672965,-0.07493282422,0.05439605258,-4.0802317
-0.08566460358,0.04090150506,0.005304437862,0.3541576567,1.4121472
-0.6822264643,0.05245106654,0.1394872396,-0.2270447236,0.15690403
-0.1178597867,-0.08372590654,-0.2460701258,-0.06316195206,-0.122434996
0.4408466638,0.1376018418,-0.4799555348,0.0759792987,-2.874933
0.004566500387,0.2260379884,-0.1915446174,-0.251604598,1.0707899
0.2259284984,-0.2182649657,0.1820282337,-0.07550944444,-0.14322476
-0.04343744944,0.07592404949,0.08736364204,-0.3496319429,0.11774857
-0.4102464042,0.03591219993,0.3306210223,0.2514240662,0.11578457
-0.09164007785,0.260035253,0.2902993515,0.1023361426,0.059173796
0.0709043812,-0.05602233418,0.2090924062,-0.6404942013,-0.039559536
-0.05146340485,-0.1092675082,-0.1304693256,0.4153198565,1.2962924
0.3400886242,-0.2234127796,0.05870791545,0.05473564017,-0.4855976
-0.189676195,-0.02027486475,-0.1430960046,-0.1488362163,1.205416
-0.4089717437,0.009299976804,0.03356228863,-0.5309458392,0.75198215
-0.07660156915,0.1727508325,-0.1570942148,0.1563501581,0.47070563
-0.4723022985,0.3018974814,0.1991954379,0.2184905231,-0.5622555
0.1071778861,-0.2801419567,-0.3214567612,-0.1890290511,-1.2778859
-0.2146487267,-0.09939536402,0.07545769392,0.05481302993,0.115918726
-0.2038898816,-0.0830754293,0.001006095513,0.3534043008,0.37928572
0.3286129202,0.364504031,0.05117667575,0.1800481695,0.3835321
0.3261227738,0.09146667135,0.07005670628,-0.02174477485,-0.40966964
-0.05156816895,-0.03781806854,0.009205890492,-0.0417115686,0.28378358
-0.3808057166,0.1395258374,-0.3026548431,-0.1685540719,-0.08243989
-0.1561627103,-0.1483702374,-0.14247283,0.06972727375,-0.15559718
0.1257775169,0.226599545,0.006298662397,0.1774494045,-2.4059544
-0.005081022531,0.1829201358,-0.3062525737,0.2406402967,-1.5236537
-0.5033605347,0.2123095346,0.1625593312,-0.2720819025,2.3640978
0.1414286433,-0.1478557981,-0.3262968657,0.5489014006,0.068919964
0.08569066017,0.1993649893,0.1078955184,0.1186477616,0.10023747
-0.4196065158,-0.1231522585,0.1962382148,-0.2075600905,-0.44762418
0.07945976649,0.003958063181,0.1649840894,-0.05477563659,4.8323727
0.1800337648,-0.2438699752,0.2698080538,0.03933675002,-0.24113674
0.2689981542,0.2736631318,-0.003606842257,-0.1922022719,0.7797545
0.3346502589,-0.02589413519,0.03272426163,-0.02433415501,0.022830533
-0.3313690669,0.1717968209,-0.0901440137,-0.2278228586,0.3613384
0.00707025818,-0.06744136556,-0.02444155029,-0.2580795827,-0.8839909
0.26597699,0.2113130704,0.1216793594,0.1132146562,1.4753438
-0.007382474164,0.2609831369,-0.1489152621,-0.1149533713,-0.42335153
-0.3669645928,0.163996557,0.2434908558,0.2556319692,1.4921741
-0.1010812302,-0.2471374128,-0.07681765256,-0.362154239,0.41956887
-0.09404903125,0.2046343718,-0.1808612614,0.04772850188,0.1195713
-0.2925662826,-0.1202043984,0.01607392555,0.1929875828,0.1248756
-0.1481094646,-0.2006653132,-0.0228937889,-0.3652850823,2.5033526
-0.09504724529,-0.05228868864,-0.2113619764,0.001740990758,0.38161424
-0.1795746299,-0.1128731923,0.1785296792,0.2076178003,0.04511726
-0.3247128949,0.1399740982,-0.1309133316,-0.5647955602,-0.5164186
-0.1113551875,0.289769474,-0.09558806042,0.245792632,6.0493307
-0.09578713604,0.2127852466,-0.1857467172,-0.628848227,0.49783918
0.03392084955,-0.07836595812,-0.390765833,0.3645400645,2.754696
-0.08492711787,-0.03855067248,-0.2259791567,0.05971564246,0.26433358
-0.08343189632,-0.1875727766,0.06518997985,-0.01160502061,-1.0047793
-0.1685665906,-0.285116049,-0.08015436811,-1.341898289,-0.4123859
0.424673321,-0.2306677029,-0.2187001734,0.6754150356,-0.36235774
0.05684864843,0.1047620852,0.09206714954,0.6004848471,-0.10188468
0.018783537,-0.2842442274,-0.01240579878,0.07432506521,-0.14967082
0.3261650669,-0.2676245401,-0.02212467566,0.6923326302,0.2280565
-0.2307493498,-0.0422648898,-0.07689170912,0.08931305077,1.2678249
-0.4327830229,-0.08959349828,0.08095546498,0.4320593586,1.1503924
-0.3491559006,0.06579238558,0.2117673962,-0.1125789771,0.08028886
0.3232458528,-0.2439001319,-0.251085799,0.7959882634,-0.67816013
0.6298289093,0.1128149831,-0.1712504665,0.2015573925,-0.1293469
-0.2890076259,-0.2213415221,-0.3041138006,0.09940714712,0.6296323
-0.2530845978,0.2773387113,0.2043861438,2.256117936,-2.6087484
0.00484486918,0.2235511845,0.3517192613,-0.3605810369,-0.21054108
0.2063991263,0.2307791559,-0.0177723374,0.04702973392,-0.5065862
0.6486772363,0.2351703602,-0.2337654035,-0.4091831957,0.09459198
-0.2256047386,0.03307234314,0.2246466675,-0.6427878728,-0.27386
-0.05898538843,0.3072876755,-0.07857208,-0.08506294025,0.8646118
0.07476001165,0.23440851,0.01737444844,0.1518252576,-1.1321133
-0.01985143996,0.1505450637,-0.2684567971,-0.7180792455,0.088984005
0.097785929,-0.1146577141,0.2462576994,0.04368924468,-4.4103847
0.2120157217,0.1449273807,-0.1139907178,0.1396478514,0.0801869
-0.3852872399,0.3201391332,-0.03737926508,-0.7456636283,-0.066053145
-0.1438861819,-0.1970458381,0.1444520665,0.209320921,-0.37263247
-0.1683730526,0.2486999721,-0.02658046207,0.0895385597,-0.597612
-0.3600252855,-0.198327184,-0.302727275,1.552754626,-0.22601321
0.0139262078,0.258054871,0.0161817922,-0.2488037501,0.40405577
0.2412364498,0.0635749299,-0.005175203685,-0.3753583601,0.2396973
-0.2751630657,-0.2864397338,-0.03708745726,-0.2743445419,0.78557956
0.7389218488,0.3848570525,-0.1053104231,0.4620511169,-0.8676663
-1.221553635,-0.101407987,0.08990117756,-0.2671466489,-1.0020295
0.169500294,-0.02316031959,0.100610388,0.02978097794,-0.6241397
-0.2265850732,0.05710925687,-0.250451564,-0.135586943,-0.0760939
-1.093822576,0.07956346672,-0.03785541911,0.2071885897,-0.041470803
0.0192826991,0.217924711,-0.0575218653,-0.723604437,0.043196984
0.128025706,0.2506996406,0.103021439,-0.7944327488,0.061051052
0.9967016467,-0.2591471109,0.155749537,-0.4844761047,-0.24079297
0.6248816549,-0.2121289972,-0.1583990986,-0.7791071044,-0.24751137
-0.2942346374,-0.2195874178,-0.2794709657,0.1808832302,-0.57569146
-0.4395070082,-0.2012634535,0.2885484184,-0.08070434667,-1.7782023
0.242493389,0.07626470217,0.08735506382,0.04006588062,0.056470484
-0.3553203689,0.1652279148,0.008444703768,-1.475415122,3.425162
0.311090881,-0.3325685371,0.1508535979,-0.07602893047,0.054396406
-0.08774408652,0.121177658,-0.2131503689,0.2018874545,-0.62223756
0.2711112119,-0.08591009111,-0.3305428981,-1.579877549,1.1305845
-0.4212387063,-0.2154821621,0.01451088373,0.3673503801,0.03562932
-0.1640784869,0.1488973872,0.1532379965,0.228970548,-0.042964403
-0.04241135007,-0.254385596,-0.1765138702,-0.01975759449,0.0720861
-0.07790870141,0.1526046676,-0.129613115,0.3334471932,0.556592
-0.6449973112,-0.1855789192,-0.1362593999,0.3874218404,-0.0059349244
0.1339130733,-0.3023293075,-0.2869794548,-0.01098133772,1.5602382
0.3426333477,0.2766900806,-0.1552055063,0.6047967178,-0.372824
0.2167470245,-0.02353311963,0.2693486995,-0.6756061065,0.7423512
1.101040908,-0.1749812785,0.1273169805,0.1128770973,1.9455078
-0.03644005902,0.02626118706,0.03628748221,0.6386173166,-0.053658504
0.342593504,0.09435301866,-0.263324212,-0.2248053458,0.26160747
-0.02151896982,0.2995903535,-0.1365439621,-0.032069679,0.38896558
-0.3002152498,-0.2183785532,-0.08999900536,-1.279508481,0.5491361
0.0338384905,0.072076664,-0.4043774909,0.7108952773,0.08990261
-0.2976017837,-0.1993306783,-0.1026828163,-0.6766578631,0.01872721
-0.5291440244,0.1609517112,0.04574092968,-0.2125614737,-0.22240116
0.1658617113,-0.3056791821,0.4004708321,0.8213721186,-0.46330658
-0.9651433212,0.06806649721,-0.4249839726,-0.4280589127,-3.658873
-0.4108368382,-0.1698364824,0.008914920065,0.3843749221,-0.9535282
-0.0005771301348,-0.154135936,-0.2298708634,0.3196122561,0.2437752
-1.428380713,-0.4587867887,0.2045878528,0.5953549073,1.5837293
-0.5516573039,0.126351947,-0.08223708187,-0.4338390983,-0.87849176
-0.3567648539,-0.1899366728,0.1556106106,-1.693056496,-0.17473118
0.6010904856,-0.1926761436,0.1386483424,-0.01400030223,0.11121541
0.5330138897,0.1753981658,0.2781911249,-0.4149292262,-0.23052104
-0.4843008525,-0.3080935431,0.1538009509,0.06384098126,-0.36242267
-0.8721689947,-0.1194574151,0.1612871363,0.3580651627,-1.4485005
-0.2043298431,-0.3189966091,0.04687676884,0.2422338923,0.13386425
-0.1196480569,0.1109465311,0.03717332275,0.4655254199,0.72956276
-0.2092477028,0.1113134658,0.03017992974,0.01477533035,-0.4771067
-0.4474861452,0.2711579266,-0.2835886629,-0.1726908458,0.47815168
-0.4371070357,-0.2004129537,0.2122800849,-0.8490475358,2.4007378
-0.2780209185,0.2268417328,0.2503953081,2.067925352,0.25942373
0.3588789718,0.1458449411,-0.1349329914,-0.3810082354,2.3212037
0.3647783322,0.1353032465,0.3092154935,0.1440790397,-0.8254543
0.5533212405,0.3113489625,-0.2047418764,1.661931776,-0.019326646
-0.8353444254,-0.1397065558,0.1255996884,-0.1183048578,-2.031899
0.4011139795,0.4020777992,-0.09194288116,-0.2033877963,0.7851345
0.8629161744,-0.02691456911,0.005390967432,0.8771276962,-0.15834343
-0.1610444708,0.2250463534,0.2130710535,-0.1628812271,0.23250161
0.794547781,-0.1458786427,-0.1559931656,-0.2897091993,0.95347047
-0.2815000137,-0.01213063655,-0.1938099802,0.6100317789,0.6796534
-0.04073010266,0.1157870747,0.08609610043,-0.5928878851,-0.108779885
-0.3712620225,0.290890136,0.1051139004,0.4958463518,3.396012
-0.3819090598,0.1722598005,0.1275568958,-1.548906778,-0.38853982
0.3319925654,0.2849237631,-0.3390443829,0.3759338464,-1.0125115
0.3804591389,-0.2745663061,0.1423257393,-0.3229025083,0.260546
-0.1027157951,-0.2491003991,-0.08470977584,0.05187012102,-7.402345
0.2688799585,0.05112087345,0.176593555,-0.2169045879,0.5442382
-0.09247989982,0.2093076283,0.04776948297,-0.6771025788,1.8023082
0.6250164623,-0.1396848991,0.004129620793,0.36039526,-0.22566094
-0.1066834396,-0.2979432646,-0.02270352769,-0.6314492317,-0.75943995
-0.01411873379,0.5023495367,0.08664756744,-1.177435646,0.14072154
-0.5833732431,0.06100822064,0.1729185388,0.03600359377,-0.03961365
0.1241848771,-0.12944625,-0.129866025,-0.1913243479,-0.14339542
-0.06771722693,0.156043186,-0.04158772073,0.7078237408,0.36852542
0.02639484943,-0.1695008603,-0.0690985205,0.04733578962,0.5915374
0.06842005325,-0.1200304318,0.2081838601,0.1730718545,0.5027963
0.3895867989,-0.07399955935,0.04712508582,0.01442105859,1.4128907
0.2354443703,-0.1710649823,-0.01160395328,0.1506464138,-6.648821
-0.08925152287,-0.3323006036,0.2186105488,-0.1324298919,-0.13961926
-0.4044086386,0.05541603256,-0.07702199153,-0.1025392894,-0.295354
-0.2090196848,-0.3036212861,0.02349026742,0.1822515717,0.7812629
0.01968273767,0.1617270633,0.02343989408,-0.5083575286,0.13626043
0.06812976551,0.2427331705,0.3494164133,0.4891148526,-0.0064948616
0.2113380791,-0.3258018356,-0.2798330043,0.05858122068,0.0035345485
-0.851083083,0.1827910105,0.003305725154,-0.1512672245,-0.5774618
0.2392516794,0.09131568171,-0.2155858757,0.2779575175,-0.5844996
0.4642902121,-0.3206191045,0.05124182141,-0.6002162748,0.6013719
-0.5421722861,-0.3267227673,-0.1252238537,-0.2709116462,-1.1551058
0.755511645,-0.1983549675,0.1317152419,0.5494820699,0.6680911
0.4368415335,-0.08614985651,-0.2356830008,-0.4097399396,1.1899722
-0.1969070901,-0.09215234417,0.1370631472,0.7266623063,0.072366096
-0.2721648672,-0.2393782862,0.2454652051,0.4929827848,0.2269443
-0.121748968,-0.1530082701,-0.1065323125,-0.4389230047,-0.40904137
0.01333757119,0.2038938804,0.06335669322,-0.04682086562,-1.8941523
0.6316942957,-0.1307081177,0.2535489677,-0.3826761671,-0.2519695
-0.1257956875,-0.0356760487,-0.7450267006,-0.0913249003,-0.42554143
-0.1132143651,0.09648224105,0.1616969728,0.0267865757,-0.054921612
0.03710614411,-0.2011881805,-0.01582590102,-0.2851998406,-0.18424296
0.3902340089,0.1853696366,0.4269723928,-0.03657222775,-1.4813125
0.120337241,-0.2653488332,0.1658501145,-0.599526244,0.11782495
-0.5801633225,-0.02067001766,-0.08779857697,-0.08805818222,0.118607566
-0.117594717,0.2408175382,0.02887933137,-0.6221168686,-0.42058125
-0.2513767923,0.2625499149,-0.119685603,-0.2064461935,0.10461105
0.3119683716,-0.2289240815,0.004916877466,-0.1224426177,-0.21562782
-0.2971677599,-0.3143067336,-0.2741426879,-0.04221482922,-1.5336032
0.2958681101,-0.2038088457,0.1979179134,-0.2314976646,-0.1933765
0.0611830187,0.1065925884,-0.04041073899,-0.1731684114,0.17747073
0.3004476094,-0.1278402255,-0.1456346487,0.3902366208,1.2947634
-1.111852066,-0.03215189958,-0.2005776865,0.061621983,-2.1750255
0.09114157971,0.004862368801,-0.4189422356,0.2641462065,-0.10476234
-0.1283251543,0.03989900352,0.1859671956,-0.6460768978,0.002930218
0.1563466153,-0.07750080437,-0.01427326662,-0.5033206128,0.45625198
-0.3560731761,0.1149368001,0.1016602614,0.1548641415,-0.8919478
-0.4998968082,-0.2151290258,0.1565930561,-0.5213638362,-0.017126909
0.2211013494,0.1278245417,0.0253735946,0.2549434938,-1.2578716
0.361111564,0.02146235599,0.3095702879,0.04608943287,-0.51587236
1.853929764,0.0214896022,0.4009241446,0.3366823856,-0.15791655
-0.2734732936,-0.1963365475,-0.05417436872,0.2323094091,0.80721045
-0.6229476782,0.2153067372,-0.1478762801,0.5144857463,0.93235445
0.6474864887,-0.234189615,-0.07586097327,-0.3467997686,0.31073654
0.6688518659,-0.288252046,0.03415484885,0.1501371303,0.11897584
-0.0490535433,0.09680460106,-0.2326038032,-0.494163685,-7.5117416
-0.09798791377,0.2698267036,-0.2047484225,0.7066028913,-0.33258426
-0.3735228144,-0.1016911624,0.3733316495,0.05859363926,-0.42262647
-0.1850285646,-0.2111339661,-0.2941054179,-0.04002914023,0.09902512
-0.08796437472,-0.06612334928,0.1827802648,-0.0967802936,-0.59632766
-0.9677365927,-0.1156979475,-0.08878501506,-0.5702218283,-0.3856816
0.01304428955,0.2031551711,0.213494484,0.09296531603,0.03840436
0.05788976592,0.2839439003,-0.0869766387,0.06315521555,0.1445318
-0.03300376026,0.0531398009,-0.115710848,-0.0200686864,-0.021095337
0.5082985116,-0.3276873341,0.1849303479,-0.3889585092,-0.48274064
-0.4404500689,0.2341380423,0.2333499673,3.51092461,0.09498421
-0.04152418509,0.2393402466,0.1036315554,-0.3042980814,0.0014171753
0.4534072668,-0.03667346915,-0.2405222291,0.7237434274,-0.310072
-0.464057931,0.05489294228,0.3431054048,1.020080464,-0.9833709
-0.1032799753,-0.3282554736,-0.3176413543,0.4217749337,2.1333313
-0.8372542243,-0.288425671,-0.2357473917,0.1217132723,0.21239857
0.8073662107,-0.1214248167,-0.09946718023,-0.2702706062,-2.2165756
0.3849003862,0.1427293463,-0.2816110758,0.05258595671,-0.6629793
-0.2920048513,0.09855396327,-0.214766714,0.03102297808,0.1263417
-1.147785459,-0.191080729,-0.03815641868,0.2217429135,-1.0051394
0.1282076743,-0.1980848089,0.04965524569,-0.4131814633,-0.06078881
-0.2546231882,0.3057723261,0.1512506119,0.4484721896,-0.23942204
0.1033998113,-0.2051155935,-0.007085947297,-0.1486850032,0.2748264
-0.01294548609,-0.2455897734,0.2348209543,-0.2782135488,-0.55140746
0.09655583802,0.07372969207,0.1922275902,0.08262718653,-0.41004658
0.1105446971,0.1507535154,0.009331204329,-0.3300427981,-0.43412116
-0.01853928469,-0.1004701188,0.2691527587,0.1631174859,-0.32038724
0.5217993203,-0.05490070799,0.2389580075,-0.078654166,2.1016252
0.07889584193,0.0110195071,0.2862337698,-0.3986818522,0.3497136
-0.9301520606,0.05415170351,-0.1705402026,0.3316849776,-0.2714422
0.5200760345,-0.03294549972,-0.1691065497,0.3468598966,-0.28562018
0.1661059997,-0.3025141694,0.03139681907,-0.3882805914,0.078579165
0.4574803998,-0.2631454505,-0.04217368037,0.1776783735,-0.22012943
0.5713131872,0.0283181967,0.01822770734,-2.991396952,-0.33785155
0.02870189096,0.1151774498,-0.08967588384,-0.2838250882,-0.59765977
-0.08390082234,-0.161331626,0.2582574727,-0.6605082665,2.1419964
-0.006693020574,-0.05305969488,0.03839701361,-0.4683735089,-0.15173548
-0.401380985,0.2430661947,-0.07340156522,0.6695397282,0.7989919
0.06681813068,0.07283496089,1.309212648,-0.5270011023,0.09941092
-0.4060362902,-0.02353890501,0.1927615813,-0.4070556293,-0.32448727
0.06727759404,-0.361530462,-0.1110901058,-0.08292295901,-0.19425596
0.1350189602,0.4112241305,-0.05530915093,-0.01625799461,-0.9411301
0.04752134862,-0.03119274023,0.527241609,-0.2524198251,-0.09011637
0.1780976377,0.23277537,0.6972891211,0.1774714899,-0.016128236
-0.01932274285,0.01601573555,0.09717705783,0.03563987247,0.37325597
-0.1714976338,0.3183892127,0.9147251342,0.1099218691,0.41816434
0.07144861903,-0.1067238169,0.945255016,0.2442647629,0.32252744
-0.3184888209,0.4451634333,0.2092121922,0.5012503256,-0.7625292
0.301796653,0.009828896942,-0.06977386226,-0.07025831815,-0.1342518
0.2258564485,-0.1010912053,0.2771545689,0.1154072542,-3.2100039
-0.01995125193,0.2524170848,-0.05227516103,0.2828980507,-0.36783028
-1.062906219,0.117776337,-0.6380662195,-0.8057921925,0.44896528
0.03188883523,0.4911662943,1.395777057,0.6412213199,0.006618727
0.1353090929,-0.2484971264,-0.2070005931,-0.2439722018,-0.17706871
-0.4627755119,-0.1316438179,0.2610257162,-0.007183837181,-0.9600113
-0.2075793356,0.283263461,0.3227723771,0.1601314195,-3.52797
-0.3212984403,0.1890529244,-0.679632514,-0.1478883966,0.32929087
0.1753134139,-0.1561651149,0.1332259995,0.1047878664,-0.0034464332
-0.3036881397,-0.2892324949,-0.3767325926,0.3080083502,0.38687292
1.379936385,-0.1738833315,-1.119202032,-0.2456919129,-0.3147965
-0.3547371717,-0.2331774482,0.380389636,-0.2061281402,-1.3886683
-0.6890886759,0.2476185614,-0.3746631223,-0.2061319794,-0.5783109
0.587716958,-0.3043845936,0.05039605891,-0.1608461098,1.4904066
0.09591813269,0.1985925659,0.5947653267,0.05638974011,-0.054657403
0.09103968945,0.211166784,0.02469094605,-0.02880408294,0.26923046
0.05521992105,-0.2444057368,0.1873149114,-0.1200863844,0.022359356
0.1364157766,-0.4542247224,-0.4656028977,0.05185645699,-0.33918068
-0.05133968218,0.05467292912,-0.1122999321,-0.3452213697,0.12837185
